50,0.0130922
90,0.019229
131,0.0161197
172,0.0168929
213,0.0203054
254,0.0144198
295,0.019624
335,0.0199519
376,0.0151073
417,0.0195222
458,0.0119887
499,0.0142889
539,0.00739865
580,0.00943063
621,0.0118215
662,0.0130003
703,0.0113651
744,0.00966524
784,0.012546
825,0.00822221
866,0.00889389
907,0.00846713
948,0.00892059
989,0.00664724
1030,0.00783664
1070,0.00585301
1111,0.00470899
1152,0.0042557
1193,0.00382259
1234,0.00553666
1274,0.00431639
1315,0.00399412
1356,0.00157875
1397,0.00276546
1438,0.00240361
1479,0.000258458
1520,0.000140994
1560,0.00154297
1601,-0.00140463
1642,-0.000309915
1683,-0.00333964
1724,-0.00284875
1765,-0.00323942
1805,-0.00616496
1846,-0.00544468
1887,-0.00678465
1928,-0.00773173
1969,-0.00951787
2009,-0.00618999
2050,-0.0120496
2091,-0.0121195
2132,-0.0138241
2173,-0.0165414
2214,-0.0180621
2255,-0.020422
2295,-0.0189682
2336,-0.018619
2377,-0.0256357
2418,-0.0239572
2459,-0.025468
