0,0
0.00423729,0
0.00847458,0.00929917
0.0127119,0.0110406
0.0169492,0.0128826
0.0211864,0.0164415
0.0254237,0.0111306
0.029661,0.0150003
0.0338983,0.0192022
0.0381356,0.0196852
0.0423729,0.0220709
0.0466102,0.0208337
0.0508475,0.0257466
0.0550847,0.0162508
0.059322,0.0203105
0.0635593,0.0175223
0.0677966,0.0184782
0.0720339,0.0287705
0.0762712,0.0262637
0.0805085,0.0259022
0.0847458,0.0207803
0.0889831,0.0257365
0.0932203,0.0277061
0.0974576,0.0266822
0.101695,0.0233712
0.105932,0.0258884
0.110169,0.0241581
0.114407,0.0236354
0.118644,0.0270218
0.122881,0.0257325
0.127119,0.0262651
0.131356,0.0178328
0.135593,0.0347668
0.139831,0.0198361
0.144068,0.0202317
0.148305,0.0221863
0.152542,0.0250225
0.15678,0.0333477
0.161017,0.027831
0.165254,0.0336684
0.169492,0.0214022
0.173729,0.0320276
0.177966,0.034386
0.182203,0.0285708
0.186441,0.0247644
0.190678,0.023993
0.194915,0.0284193
0.199153,0.0336181
0.20339,0.0294918
0.207627,0.0312088
0.211864,0.0194478
0.216102,0.033308
0.220339,0.0213807
0.224576,0.0322907
0.228814,0.0248515
0.233051,0.0250231
0.237288,0.0259652
0.241525,0.0270085
0.245763,0.0345721
0.25,0.0273371
