50,1.20943
90,1.16925
131,1.20305
172,1.02934
213,0.95039
254,1.03873
295,1.02165
335,0.979309
376,1.10177
417,1.03592
458,1.03385
499,1.04967
539,0.995895
580,1.02081
621,1.02437
662,0.896993
703,0.99177
744,1.06235
784,0.972422
825,0.910549
866,1.0091
907,0.978163
948,1.00994
989,0.971786
1030,0.9704
1070,1.0149
1111,0.95671
1152,0.974053
1193,0.983445
1234,1.02256
1274,1.04822
1315,1.01969
1356,0.972087
1397,0.961367
1438,1.00129
1479,0.978247
1520,1.0107
1560,0.929981
1601,1.00894
1642,1.0205
1683,0.964554
1724,0.987752
1765,0.979544
1805,0.965297
1846,0.97733
1887,0.966708
1928,0.945306
1969,0.966215
2009,0.974417
2050,0.97751
2091,0.991047
2132,0.976781
2173,0.989182
2214,0.965939
2255,1.01744
2295,0.988223
2336,0.991319
2377,0.950823
2418,0.993726
2459,0.968837
