50,-9.0379e-05
90,-0.000356792
131,-0.00034247
172,-0.000429584
213,-0.000242661
254,-0.000731247
295,-0.000497191
335,-0.000789233
376,-0.000667991
417,-0.00101408
458,-0.000855696
499,-0.000906495
539,-0.00121445
580,-0.000792854
621,-0.000909957
662,-0.00138355
703,-0.00137626
744,-0.00111524
784,-0.0012193
825,-0.00109488
866,-0.00134804
907,-0.00170235
948,-0.00192256
989,-0.00170522
1030,-0.00157725
1070,-0.00165895
1111,-0.000976771
1152,-0.00132535
1193,-0.00158855
1234,-0.00116721
1274,-0.00132417
1315,-0.000699716
1356,-0.00102539
1397,-0.000742507
1438,-0.000358656
1479,-0.00143024
1520,-0.00125978
1560,-0.000557953
1601,-4.95971e-05
1642,0.0001811
1683,0.00120375
1724,0.000302566
1765,0.000523141
1805,0.00172782
1846,0.00186535
1887,0.00180481
1928,0.0033136
1969,0.00231291
2009,0.00367992
2050,0.00246879
2091,0.00400331
2132,0.00554342
2173,0.00528085
2214,0.00571356
2255,0.00755588
2295,0.00816642
2336,0.00992227
2377,0.0100975
2418,0.0110265
2459,0.0143201
