0,0.925836
0.00423729,0.95062
0.00847458,0.945053
0.0127119,0.94808
0.0169492,0.936801
0.0211864,0.940181
0.0254237,0.93564
0.029661,0.956545
0.0338983,0.927158
0.0381356,0.961782
0.0423729,0.936646
0.0466102,0.949589
0.0508475,0.94491
0.0550847,0.965011
0.059322,0.952919
0.0635593,0.969876
0.0677966,0.945474
0.0720339,0.954546
0.0762712,0.9645
0.0805085,0.941422
0.0847458,0.972004
0.0889831,0.956392
0.0932203,0.962316
0.0974576,0.943861
0.101695,0.974478
0.105932,0.95249
0.110169,0.952691
0.114407,0.95073
0.118644,0.95182
0.122881,0.98703
0.127119,0.978812
0.131356,0.945561
0.135593,0.941085
0.139831,0.959446
0.144068,0.949413
0.148305,0.938204
0.152542,0.961334
0.15678,0.966503
0.161017,0.965287
0.165254,0.957382
0.169492,0.964304
0.173729,0.962288
0.177966,0.949441
0.182203,0.978194
0.186441,0.987617
0.190678,0.954229
0.194915,0.959315
0.199153,0.947226
0.20339,0.981844
0.207627,0.965393
0.211864,0.983581
0.216102,0.965951
0.220339,0.973604
0.224576,0.965235
0.228814,0.964519
0.233051,0.985645
0.237288,0.972979
0.241525,0.973409
0.245763,0.959511
0.25,0.968372
