50,0.939439
90,0.939359
131,0.936604
172,0.936693
213,0.936303
254,0.93806
295,0.940395
335,0.935137
376,0.93449
417,0.933856
458,0.937664
499,0.935251
539,0.93906
580,0.936028
621,0.934589
662,0.935688
703,0.944372
744,0.94422
784,0.946254
825,0.93585
866,0.936744
907,0.931805
948,0.934002
989,0.934569
1030,0.936439
1070,0.940334
1111,0.942682
1152,0.92072
1193,0.936807
1234,0.946482
1274,0.928537
1315,0.933523
1356,0.958873
1397,0.940125
1438,0.938678
1479,0.95235
1520,0.929408
1560,0.931095
1601,0.930897
1642,0.942944
1683,0.932895
1724,0.947824
1765,0.926917
1805,0.943022
1846,0.938375
1887,0.936435
1928,0.944833
1969,0.945133
2009,0.93232
2050,0.942511
2091,0.940885
2132,0.941085
2173,0.948746
2214,0.942923
2255,0.939261
2295,0.95235
2336,0.948114
2377,0.965943
2418,0.966773
2459,0.950225
