50,0.000261279
149,0.000813895
248,0.000993997
346,0.00108522
445,0.00114039
544,0.00117941
644,0.00120947
742,0.0012359
842,0.00125807
940,0.00128011
1040,0.00130115
1138,0.00131965
1238,0.00133933
1336,0.00135933
1435,0.00137958
1535,0.0014002
1634,0.00142425
1732,0.00145173
1831,0.00147627
1931,0.00150308
2029,0.00153375
2129,0.00156144
2227,0.00159039
2327,0.00161867
2426,0.00165121
2525,0.00168295
2623,0.00171806
2723,0.00175008
2821,0.00178418
2920,0.00182626
3020,0.00186967
3118,0.0019085
3217,0.0019465
3317,0.00199422
3415,0.00204145
3515,0.0020905
3613,0.00213895
3712,0.00219478
3812,0.0022532
3910,0.00232206
4009,0.00238439
4109,0.0024497
4207,0.00252011
4307,0.00259343
4405,0.00265958
4505,0.00273278
4604,0.00281103
4702,0.0028939
4802,0.0029684
4901,0.00304596
