50,-0.000144982
90,-0.000187889
131,-0.000431117
172,-0.000367667
213,-0.000524561
254,-0.000396772
295,-0.000669435
335,-0.000668897
376,-0.000756583
417,-0.000971707
458,-0.000699086
499,-0.000640074
539,-0.000952698
580,-0.00108544
621,-0.000781729
662,-0.000905622
703,-0.00118506
744,-0.00142072
784,-0.00115706
825,-0.00167126
866,-0.00100772
907,-0.00120324
948,-0.0014163
989,-0.00150705
1030,-0.00128215
1070,-0.00145582
1111,-0.000957592
1152,-0.00170798
1193,-0.00147498
1234,-0.000914885
1274,-0.000834942
1315,-0.00105298
1356,-0.00149312
1397,-0.00155843
1438,-0.00083333
1479,-0.00131534
1520,-0.000867785
1560,-0.000864692
1601,-0.000375389
1642,-0.000568412
1683,0.000192952
1724,-0.000116348
1765,-0.000427655
1805,0.000186935
1846,0.00119384
1887,0.000103735
1928,0.000362277
1969,0.00153306
2009,0.00180369
2050,0.00197098
2091,0.00182311
2132,0.00292222
2173,0.00315565
2214,0.0034274
2255,0.00441646
2295,0.00536011
2336,0.00604938
2377,0.00816345
2418,0.00724275
2459,0.00859606
