50,0.000194661
90,0.000747914
131,0.000928366
172,0.00101231
213,0.00106728
254,0.00110288
295,0.00112827
335,0.00114635
376,0.00115995
417,0.00117067
458,0.00118064
499,0.00118873
539,0.0011955
580,0.00120213
621,0.0012082
662,0.00121387
703,0.00121912
744,0.00122286
784,0.00122738
825,0.00123234
866,0.00123655
907,0.00124057
948,0.00124444
989,0.00124841
1030,0.00125284
1070,0.00125694
1111,0.00126141
1152,0.00126556
1193,0.00126959
1234,0.00127377
1274,0.00127752
1315,0.00128208
1356,0.00128667
1397,0.00129176
1438,0.00129735
1479,0.00130361
1520,0.0013099
1560,0.00131606
1601,0.00132288
1642,0.00132904
1683,0.00133529
1724,0.00134225
1765,0.00134971
1805,0.00135724
1846,0.00136508
1887,0.00137354
1928,0.0013823
1969,0.00139204
2009,0.00140091
2050,0.00140975
2091,0.00142
2132,0.00143113
2173,0.0014412
2214,0.00145399
2255,0.00146477
2295,0.00147523
2336,0.00148896
2377,0.0015003
2418,0.00151245
2459,0.00152305
