50,0.941019
90,1.09764
131,0.992116
172,0.94779
213,0.940018
254,1.02642
295,0.935256
335,0.974578
376,0.988856
417,0.950446
458,0.984624
499,0.960238
539,0.949341
580,0.906312
621,0.938546
662,0.943413
703,0.992465
744,0.918369
784,0.931105
825,0.995431
866,0.933017
907,0.929471
948,0.944113
989,0.93152
1030,0.924939
1070,0.956422
1111,0.970384
1152,0.958961
1193,0.914168
1234,0.947116
1274,0.949313
1315,0.912128
1356,0.94469
1397,0.932567
1438,0.93319
1479,0.940229
1520,0.931904
1560,0.937766
1601,0.985679
1642,0.948504
1683,0.945688
1724,0.95729
1765,0.949593
1805,0.921287
1846,0.920016
1887,0.932026
1928,0.935918
1969,0.951678
2009,0.957849
2050,0.936669
2091,0.909498
2132,0.907398
2173,0.932276
2214,0.897857
2255,0.923428
2295,0.932777
2336,0.938932
2377,0.933169
2418,0.944138
2459,0.916452
