0,0
0.00423729,0.000557607
0.00847458,0.00139003
0.0127119,0.00185866
0.0169492,0.00218384
0.0211864,0.00244141
0.0254237,0.00261452
0.029661,0.00277459
0.0338983,0.00291175
0.0381356,0.00303604
0.0423729,0.00312985
0.0466102,0.00322823
0.0508475,0.00333252
0.0550847,0.00340732
0.059322,0.00347056
0.0635593,0.00353511
0.0677966,0.00361068
0.0720339,0.00366905
0.0762712,0.00373759
0.0805085,0.00381174
0.0847458,0.00387328
0.0889831,0.0039403
0.0932203,0.00400214
0.0974576,0.00406056
0.101695,0.00411566
0.105932,0.00416238
0.110169,0.00421501
0.114407,0.00426194
0.118644,0.00430867
0.122881,0.00435656
0.127119,0.00439929
0.131356,0.00444247
0.135593,0.00448448
0.139831,0.00452696
0.144068,0.00456612
0.148305,0.00460456
0.152542,0.00464418
0.15678,0.00468191
0.161017,0.0047152
0.165254,0.00474701
0.169492,0.00477978
0.173729,0.00481184
0.177966,0.00484511
0.182203,0.00487684
0.186441,0.00490346
0.190678,0.00493312
0.194915,0.00496255
0.199153,0.00499307
0.20339,0.00502184
0.207627,0.00504598
0.211864,0.00507334
0.216102,0.00509893
0.220339,0.00512853
0.224576,0.00515063
0.228814,0.00517762
0.233051,0.00520679
0.237288,0.00522877
0.241525,0.00525229
0.245763,0.00527766
0.25,0.00529418
