0,1.11022e-16
0.00416667,0
0.00833333,0.00568735
0.0125,0.00883386
0.0166667,0.00884642
0.0208333,0.00996454
0.025,0.0109147
0.0291667,0.0104986
0.0333333,0.0118766
0.0375,0.0103714
0.0416667,0.0114915
0.0458333,0.0124503
0.05,0.0131935
0.0541667,0.0126411
0.0583333,0.0129646
0.0625,0.0146708
0.0666667,0.0138393
0.0708333,0.0122307
0.075,0.0129805
0.0791667,0.0127076
0.0833333,0.0136973
0.0875,0.0147888
0.0916667,0.0132172
0.0958333,0.0137997
0.1,0.0118134
0.104167,0.0170159
0.108333,0.0142338
0.1125,0.015821
0.116667,0.017545
0.120833,0.0133715
0.125,0.0145578
0.129167,0.016632
0.133333,0.0170753
0.1375,0.0139308
0.141667,0.0162136
0.145833,0.0158969
0.15,0.0141059
0.154167,0.0176891
0.158333,0.0151434
0.1625,0.017739
0.166667,0.0162851
0.170833,0.0151288
0.175,0.0145931
0.179167,0.0147755
0.183333,0.0165962
0.1875,0.0165575
0.191667,0.0160807
0.195833,0.018613
0.2,0.0152141
0.204167,0.0188943
0.208333,0.0147317
0.2125,0.0199451
0.216667,0.016654
0.220833,0.0170872
0.225,0.0187465
0.229167,0.0174675
0.233333,0.01569
0.2375,0.015816
0.241667,0.0196668
0.245833,0.0175561
