50,-0.000151478
90,-0.000425043
131,-0.000568195
172,-0.000737115
213,-0.000912091
254,-0.00120455
295,-0.00134018
335,-0.00157104
376,-0.00192497
417,-0.00180618
458,-0.00188064
499,-0.00189661
539,-0.00217594
580,-0.00209731
621,-0.00218897
662,-0.00224955
703,-0.00241174
744,-0.00254963
784,-0.00237911
825,-0.00271861
866,-0.00259691
907,-0.0026232
948,-0.00289376
989,-0.0025693
1030,-0.00253385
1070,-0.0026266
1111,-0.0029919
1152,-0.00308322
1193,-0.00283419
1234,-0.00227141
1274,-0.00259098
1315,-0.00247778
1356,-0.00251546
1397,-0.00196356
1438,-0.00185665
1479,-0.00200407
1520,-0.00132317
1560,-0.00103045
1601,-0.000696179
1642,-0.000714464
1683,-0.000166845
1724,-0.000355401
1765,0.000471487
1805,0.00113922
1846,0.00154255
1887,0.00179304
1928,0.00360051
1969,0.00360006
2009,0.00568806
2050,0.00618856
2091,0.0058604
2132,0.00619942
2173,0.00871228
2214,0.00923122
2255,0.00938538
2295,0.0121314
2336,0.0147502
2377,0.0143981
2418,0.0154047
2459,0.0153414
