50,0.0282206
90,0.0280606
131,0.0270142
172,0.0289587
213,0.0269036
254,0.0249117
295,0.0279527
335,0.0232442
376,0.0244367
417,0.0226202
458,0.0188949
499,0.0200369
539,0.0215793
580,0.0177999
621,0.0207136
662,0.0207607
703,0.0173551
744,0.0159734
784,0.0155221
825,0.0149643
866,0.0127034
907,0.0161359
948,0.0132336
989,0.0122679
1030,0.0111056
1070,0.013812
1111,0.00731132
1152,0.0105459
1193,0.00744061
1234,0.00745463
1274,0.00773525
1315,0.00484332
1356,0.00567392
1397,0.0035336
1438,0.00587753
1479,0.00472696
1520,0.00196992
1560,0.00253908
1601,0.00110934
1642,-0.0012232
1683,-0.000187009
1724,-0.00193584
1765,-0.00609309
1805,-0.00603223
1846,-0.00502972
1887,-0.00516909
1928,-0.00854985
1969,-0.0050698
2009,-0.00825519
2050,-0.00941693
2091,-0.0122048
2132,-0.0115152
2173,-0.0182415
2214,-0.015005
2255,-0.0166936
2295,-0.0154682
2336,-0.0191327
2377,-0.0230106
2418,-0.0222726
2459,-0.0213418
