50,0.0224399
90,0.0255759
131,0.0203923
172,0.0264118
213,0.0179684
254,0.0195122
295,0.016451
335,0.0199265
376,0.0189568
417,0.0144665
458,0.017991
499,0.011817
539,0.013202
580,0.0143771
621,0.0130518
662,0.013118
703,0.00934176
744,0.0119793
784,0.00981482
825,0.0101483
866,0.0079473
907,0.00703902
948,0.00770821
989,0.00585893
1030,0.00555791
1070,0.00577941
1111,0.0036553
1152,0.00548028
1193,0.0036981
1234,0.00274162
1274,0.00370475
1315,-0.000352718
1356,0.000882013
1397,0.000685779
1438,-0.000766749
1479,-0.00134576
1520,-0.00207621
1560,-0.00331324
1601,-0.00243741
1642,-0.00413024
1683,-0.00584076
1724,-0.00715347
1765,-0.00728932
1805,-0.00925807
1846,-0.00817611
1887,-0.0104878
1928,-0.0128758
1969,-0.0131215
2009,-0.0146668
2050,-0.0142252
2091,-0.0161002
2132,-0.0192016
2173,-0.0157805
2214,-0.0181725
2255,-0.0178583
2295,-0.0211639
2336,-0.0252556
2377,-0.0247138
2418,-0.0285245
2459,-0.026834
