0,0
0.00423729,1.11022e-16
0.00847458,0.00386879
0.0127119,0.00410404
0.0169492,0.00404622
0.0211864,0.0043038
0.0254237,0.00504488
0.029661,0.0048969
0.0338983,0.00610677
0.0381356,0.0069261
0.0423729,0.00564958
0.0466102,0.00672233
0.0508475,0.00538007
0.0550847,0.00715183
0.059322,0.00539885
0.0635593,0.0053212
0.0677966,0.00700148
0.0720339,0.00567129
0.0762712,0.00581622
0.0805085,0.00682895
0.0847458,0.00653907
0.0889831,0.005225
0.0932203,0.00654981
0.0974576,0.00360368
0.101695,0.00568367
0.105932,0.00734878
0.110169,0.00634417
0.114407,0.00536763
0.118644,0.00612318
0.122881,0.006765
0.127119,0.00452985
0.131356,0.00468358
0.135593,0.00619081
0.139831,0.00622581
0.144068,0.00799649
0.148305,0.00508777
0.152542,0.00433898
0.15678,0.00675217
0.161017,0.00383501
0.165254,0.00499489
0.169492,0.00455357
0.173729,0.00681833
0.177966,0.00535015
0.182203,0.0066123
0.186441,0.0064663
0.190678,0.0067146
0.194915,0.00801331
0.199153,0.00688712
0.20339,0.00736051
0.207627,0.00687156
0.211864,0.00888574
0.216102,0.00855088
0.220339,0.00404476
0.224576,0.0081461
0.228814,0.0059308
0.233051,0.00551222
0.237288,0.00759466
0.241525,0.00646979
0.245763,0.00596415
0.25,0.00836291
