0,0.939871
0.00416667,0.929842
0.00833333,0.936342
0.0125,0.932035
0.0166667,0.938459
0.0208333,0.940907
0.025,0.933424
0.0291667,0.929088
0.0333333,0.923542
0.0375,0.934934
0.0416667,0.940303
0.0458333,0.933633
0.05,0.944728
0.0541667,0.945928
0.0583333,0.93528
0.0625,0.944332
0.0666667,0.940464
0.0708333,0.930875
0.075,0.932617
0.0791667,0.938065
0.0833333,0.936235
0.0875,0.93045
0.0916667,0.935755
0.0958333,0.942772
0.1,0.941647
0.104167,0.930147
0.108333,0.92109
0.1125,0.939454
0.116667,0.935988
0.120833,0.937374
0.125,0.926246
0.129167,0.925274
0.133333,0.938914
0.1375,0.955033
0.141667,0.922364
0.145833,0.945062
0.15,0.931852
0.154167,0.937364
0.158333,0.930975
0.1625,0.939966
0.166667,0.9346
0.170833,0.937844
0.175,0.942626
0.179167,0.924671
0.183333,0.939179
0.1875,0.943076
0.191667,0.933396
0.195833,0.931103
0.2,0.933687
0.204167,0.942767
0.208333,0.931025
0.2125,0.933872
0.216667,0.927242
0.220833,0.947638
0.225,0.943331
0.229167,0.92921
0.233333,0.929923
0.2375,0.953092
0.241667,0.942449
0.245833,0.935551
