50,0.938709
90,0.937054
131,0.93817
172,0.938815
213,0.939505
254,0.938956
295,0.936019
335,0.940533
376,0.938523
417,0.938396
458,0.939593
499,0.941086
539,0.932774
580,0.93648
621,0.93289
662,0.93585
703,0.927737
744,0.931289
784,0.937805
825,0.933969
866,0.947076
907,0.937979
948,0.934823
989,0.943536
1030,0.937908
1070,0.936075
1111,0.931491
1152,0.933823
1193,0.937244
1234,0.941186
1274,0.942289
1315,0.92872
1356,0.939798
1397,0.943821
1438,0.944854
1479,0.935162
1520,0.931911
1560,0.94373
1601,0.948464
1642,0.935253
1683,0.925744
1724,0.948506
1765,0.94693
1805,0.939434
1846,0.941552
1887,0.945422
1928,0.940556
1969,0.933038
2009,0.931152
2050,0.94146
2091,0.933998
2132,0.951325
2173,0.933008
2214,0.956668
2255,0.963859
2295,0.95202
2336,0.927595
2377,0.956585
2418,0.949903
2459,0.945348
